SK_ID_CURR,TARGET,age,years_employed,income_group,employment_group,age_group,annuity_group,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,loan_income_ratio,annuity_income_ratio,income_per_person,bureau_loan_count,active_loan_count,closed_loan_count,total_external_credit,previous_application_count,approved_application_count,refused_application_count
378243,0,65.15342465753425,,High,,60-70,Very High Burden,Secondary / secondary special,Widow,House / apartment,,180000.0,1159411.5,49252.5,6.441175,0.273625,180000.0,4.0,1.0,3.0,1039392.8999999999,2.0,2.0,0.0
363006,0,58.298630136986304,,Medium,,50-60,High Burden,Secondary / secondary special,Single / not married,House / apartment,,157500.0,1029681.0,30235.5,6.537657142857143,0.19197142857142857,157500.0,1.0,0.0,1.0,184410.0,9.0,5.0,1.0
146309,1,30.931506849315067,2.7835616438356166,Very Low,2-5 Years,30-40,Very Low Burden,Secondary / secondary special,Single / not married,House / apartment,High skill tech staff,67500.0,90000.0,4324.5,1.3333333333333333,0.06406666666666666,22500.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
129175,0,56.778082191780825,13.95068493150685,Medium,10-20 Years,50-60,Low Burden,Secondary / secondary special,Civil marriage,House / apartment,Laborers,157500.0,296280.0,21559.5,1.8811428571428572,0.13688571428571428,78750.0,2.0,1.0,1.0,111825.0,3.0,2.0,0.0
293353,0,41.97260273972603,13.8,Medium,10-20 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,,157500.0,900000.0,45954.0,5.714285714285714,0.29177142857142857,39375.0,3.0,1.0,2.0,1023440.355,3.0,3.0,0.0
268262,0,29.035616438356165,2.9972602739726026,Very High,2-5 Years,20-30,Very Low Burden,Higher education,Married,House / apartment,Managers,720000.0,225000.0,11250.0,0.3125,0.015625,240000.0,5.0,1.0,4.0,25022200.5,0.0,0.0,0.0
177259,0,34.728767123287675,7.024657534246575,Low,5-10 Years,30-40,High Burden,Secondary / secondary special,Separated,With parents,Laborers,112500.0,354276.0,23193.0,3.14912,0.20616,56250.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
370152,0,31.646575342465752,2.9452054794520546,Very Low,2-5 Years,30-40,Low Burden,Secondary / secondary special,Married,House / apartment,Core staff,90000.0,237024.0,11533.5,2.6336,0.12815,30000.0,1.0,1.0,0.0,472500.0,1.0,1.0,0.0
243221,0,30.134246575342466,2.813698630136986,Low,2-5 Years,30-40,High Burden,Higher education,Married,House / apartment,Core staff,126000.0,521280.0,28408.5,4.137142857142857,0.2254642857142857,31500.0,6.0,4.0,2.0,2496490.02,4.0,2.0,1.0
141781,0,45.11232876712329,,Very Low,,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,,81000.0,1309500.0,38416.5,16.166666666666668,0.4742777777777778,40500.0,5.0,0.0,5.0,872608.5,4.0,4.0,0.0
245166,0,51.082191780821915,12.901369863013699,Very Low,10-20 Years,50-60,Low Burden,Secondary / secondary special,Married,House / apartment,,90000.0,247500.0,12375.0,2.75,0.1375,45000.0,7.0,4.0,3.0,3216264.615,1.0,1.0,0.0
337377,0,32.95890410958904,0.6328767123287671,Low,0-2 Years,30-40,Very High Burden,Higher education,Married,House / apartment,,112500.0,1125000.0,30168.0,10.0,0.26816,37500.0,2.0,1.0,1.0,697171.5,6.0,5.0,1.0
452922,0,35.824657534246576,3.186301369863014,High,2-5 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,Drivers,202500.0,755190.0,36459.0,3.7293333333333334,0.18004444444444445,67500.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
127430,0,34.35890410958904,1.8383561643835618,Low,0-2 Years,30-40,Very Low Burden,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,121500.0,189000.0,5931.0,1.5555555555555556,0.04881481481481482,60750.0,3.0,2.0,1.0,3542188.5,2.0,1.0,0.0
193443,0,35.46849315068493,1.4328767123287671,Very High,0-2 Years,30-40,Very Low Burden,Higher education,Single / not married,House / apartment,,270000.0,308133.0,20974.5,1.1412333333333333,0.07768333333333333,270000.0,9.0,7.0,2.0,2118163.5,1.0,1.0,0.0
189575,1,30.583561643835615,7.413698630136986,High,5-10 Years,30-40,Low Burden,Secondary / secondary special,Single / not married,House / apartment,Laborers,211500.0,450000.0,22018.5,2.127659574468085,0.1041063829787234,211500.0,7.0,4.0,3.0,3861569.52,2.0,1.0,1.0
393226,0,43.0027397260274,1.7863013698630137,High,0-2 Years,40-50,Very Low Burden,Higher education,Single / not married,House / apartment,Laborers,180000.0,270000.0,13500.0,1.5,0.075,60000.0,3.0,2.0,1.0,1248988.5,2.0,2.0,0.0
266320,0,35.704109589041096,8.561643835616438,Very High,5-10 Years,30-40,Low Burden,Secondary / secondary special,Married,House / apartment,Laborers,270000.0,755190.0,32125.5,2.797,0.11898333333333333,90000.0,5.0,3.0,2.0,2419804.08,1.0,1.0,0.0
190440,0,23.715068493150685,0.4465753424657534,High,0-2 Years,20-30,Moderate Burden,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers,180000.0,341280.0,27094.5,1.896,0.150525,60000.0,3.0,0.0,3.0,89226.0,1.0,1.0,0.0
169186,0,31.942465753424656,13.32876712328767,Very High,10-20 Years,30-40,Very Low Burden,Secondary / secondary special,Married,Municipal apartment,Laborers,328500.0,315666.0,33277.5,0.960931506849315,0.1013013698630137,109500.0,6.0,1.0,5.0,734094.0,6.0,4.0,0.0
262480,1,33.45479452054794,5.652054794520548,Very High,5-10 Years,30-40,Low Burden,Secondary / secondary special,Single / not married,House / apartment,Managers,270000.0,863226.0,36702.0,3.1971333333333334,0.13593333333333332,270000.0,7.0,4.0,3.0,4124636.82,2.0,2.0,0.0
114086,0,43.49041095890411,10.016438356164384,High,10-20 Years,40-50,High Burden,Higher education,Married,House / apartment,Core staff,180000.0,1350000.0,37255.5,7.5,0.206975,90000.0,2.0,0.0,2.0,436050.0,2.0,1.0,0.0
141226,0,36.28219178082192,0.5534246575342465,Medium,0-2 Years,30-40,Very High Burden,Higher education,Single / not married,House / apartment,Sales staff,157500.0,2290743.0,62991.0,14.5444,0.39994285714285716,157500.0,1.0,0.0,1.0,18540.0,0.0,0.0,0.0
182364,0,37.23013698630137,4.468493150684932,Very High,2-5 Years,30-40,Low Burden,Higher education,Married,House / apartment,High skill tech staff,247500.0,448272.0,28777.5,1.8112,0.11627272727272728,82500.0,6.0,1.0,5.0,564669.54,12.0,6.0,3.0
281898,1,30.621917808219177,4.424657534246576,Very Low,2-5 Years,30-40,Very High Burden,Secondary / secondary special,Married,House / apartment,Laborers,90000.0,545040.0,25407.0,6.056,0.2823,22500.0,3.0,3.0,0.0,1566000.0,1.0,1.0,0.0
431832,0,33.6958904109589,5.923287671232877,High,5-10 Years,30-40,Moderate Burden,Higher education,Married,House / apartment,,171000.0,592560.0,31153.5,3.465263157894737,0.18218421052631578,42750.0,6.0,1.0,5.0,2839311.0,2.0,2.0,0.0
223734,0,40.172602739726024,1.736986301369863,Low,0-2 Years,40-50,High Burden,Secondary / secondary special,Civil marriage,House / apartment,Security staff,112500.0,808650.0,26086.5,7.188,0.23188,56250.0,12.0,3.0,9.0,2253749.31,3.0,3.0,0.0
370823,0,46.945205479452056,17.175342465753424,Low,10-20 Years,40-50,Moderate Burden,Secondary / secondary special,Separated,House / apartment,Core staff,130500.0,679500.0,19998.0,5.206896551724138,0.15324137931034482,130500.0,7.0,4.0,3.0,2592603.0,4.0,3.0,1.0
189887,0,53.5972602739726,,Very High,,50-60,Very Low Burden,Secondary / secondary special,Separated,House / apartment,,292500.0,808650.0,26217.0,2.7646153846153845,0.08963076923076924,292500.0,6.0,2.0,4.0,708102.0,7.0,7.0,0.0
304625,0,46.8,3.0684931506849313,Very Low,2-5 Years,40-50,Low Burden,Higher education,Married,House / apartment,Core staff,67500.0,171900.0,8140.5,2.546666666666667,0.1206,22500.0,4.0,2.0,2.0,784942.2,3.0,3.0,0.0
405168,0,53.84109589041096,1.4383561643835616,Very Low,0-2 Years,50-60,Very High Burden,Secondary / secondary special,Widow,House / apartment,,67500.0,675000.0,24246.0,10.0,0.3592,67500.0,2.0,2.0,0.0,821700.0,2.0,1.0,0.0
163103,0,62.723287671232875,,Very Low,,60-70,Very High Burden,Secondary / secondary special,Married,House / apartment,,72000.0,719365.5,31684.5,9.9911875,0.4400625,36000.0,2.0,0.0,2.0,13500.0,3.0,3.0,0.0
253107,0,62.14246575342466,,Very Low,,60-70,Low Burden,Secondary / secondary special,Married,Municipal apartment,,81000.0,148365.0,10453.5,1.8316666666666668,0.12905555555555556,40500.0,0.0,0.0,0.0,961704.0,6.0,5.0,0.0
289679,0,28.29041095890411,4.131506849315069,High,2-5 Years,20-30,Very Low Burden,Higher education,Married,House / apartment,,180000.0,301500.0,15525.0,1.675,0.08625,60000.0,1.0,0.0,1.0,158089.5,8.0,6.0,1.0
292155,0,47.93150684931507,3.1397260273972605,Very High,2-5 Years,40-50,Low Burden,Secondary / secondary special,Married,House / apartment,Laborers,292500.0,388512.0,33475.5,1.3282461538461539,0.11444615384615385,97500.0,7.0,3.0,4.0,3669115.5,9.0,7.0,2.0
303708,0,41.06849315068493,0.536986301369863,Low,0-2 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,112500.0,910890.0,24025.5,8.0968,0.21356,56250.0,7.0,4.0,3.0,9364500.0,2.0,2.0,0.0
412060,0,41.868493150684934,2.252054794520548,Medium,2-5 Years,40-50,High Burden,Secondary / secondary special,Civil marriage,House / apartment,Drivers,157500.0,1080504.0,29844.0,6.860342857142857,0.18948571428571429,78750.0,1.0,1.0,0.0,450000.0,0.0,0.0,0.0
301273,0,40.20821917808219,3.0794520547945203,Medium,2-5 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,Drivers,157500.0,630000.0,32296.5,4.0,0.20505714285714285,78750.0,3.0,2.0,1.0,264253.5,6.0,4.0,1.0
183865,0,36.78630136986301,14.347945205479451,High,10-20 Years,30-40,High Burden,Secondary / secondary special,Married,House / apartment,,211500.0,1006920.0,40063.5,4.760851063829787,0.1894255319148936,105750.0,9.0,3.0,6.0,648741.96,11.0,6.0,2.0
356968,0,34.59178082191781,4.980821917808219,High,2-5 Years,30-40,Low Burden,Secondary / secondary special,Married,House / apartment,Laborers,194400.0,309073.5,26428.5,1.5898842592592592,0.13594907407407408,32400.0,3.0,2.0,1.0,833512.5,4.0,2.0,2.0
213985,0,44.515068493150686,6.76986301369863,Low,5-10 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,Laborers,126000.0,846216.0,30523.5,6.716,0.24225,63000.0,4.0,2.0,2.0,1531498.5,6.0,3.0,1.0
141885,1,23.46849315068493,0.8602739726027397,High,0-2 Years,20-30,Moderate Burden,Incomplete higher,Single / not married,House / apartment,,180000.0,834048.0,32458.5,4.6336,0.180325,180000.0,7.0,2.0,5.0,1330065.0,8.0,5.0,0.0
395546,0,27.624657534246577,2.8438356164383563,Very Low,2-5 Years,20-30,Moderate Burden,Secondary / secondary special,Separated,House / apartment,Laborers,99000.0,254700.0,16713.0,2.5727272727272728,0.1688181818181818,99000.0,6.0,5.0,1.0,679326.5700000001,5.0,1.0,4.0
360655,0,27.095890410958905,3.0684931506849313,High,2-5 Years,20-30,Very High Burden,Higher education,Civil marriage,House / apartment,High skill tech staff,225000.0,1249141.5,86940.0,5.55174,0.3864,112500.0,0.0,0.0,0.0,961704.0,4.0,4.0,0.0
400696,0,31.161643835616438,9.687671232876712,Very Low,5-10 Years,30-40,Very High Burden,Higher education,Married,House / apartment,Accountants,90000.0,971280.0,51876.0,10.792,0.5764,45000.0,1.0,1.0,0.0,135000.0,2.0,1.0,0.0
167962,0,36.942465753424656,0.7506849315068493,Very High,0-2 Years,30-40,Very High Burden,Secondary / secondary special,Married,House / apartment,,247500.0,900000.0,85455.0,3.6363636363636362,0.3452727272727273,123750.0,2.0,0.0,2.0,785520.0,7.0,4.0,3.0
168991,0,32.43287671232877,4.846575342465753,Low,2-5 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,Cleaning staff,112500.0,191880.0,20488.5,1.7056,0.18212,18750.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
194678,0,44.78356164383562,3.756164383561644,Low,2-5 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,Laborers,112500.0,1247121.0,36594.0,11.08552,0.32528,56250.0,3.0,0.0,3.0,361242.0,6.0,4.0,0.0
433481,0,46.52602739726027,9.057534246575342,High,5-10 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,Laborers,180000.0,790830.0,62482.5,4.3935,0.347125,90000.0,10.0,3.0,7.0,6429489.48,13.0,7.0,3.0
407848,0,40.12328767123287,3.4328767123287673,Low,2-5 Years,40-50,Very Low Burden,Secondary / secondary special,Married,House / apartment,,112500.0,76500.0,7452.0,0.68,0.06624,37500.0,5.0,3.0,2.0,771533.64,3.0,2.0,0.0
367480,0,58.76712328767123,,Very Low,,50-60,Low Burden,Secondary / secondary special,Married,House / apartment,,67500.0,299772.0,9702.0,4.441066666666667,0.14373333333333332,33750.0,3.0,1.0,2.0,717023.4750000001,2.0,1.0,0.0
408914,0,38.273972602739725,1.1013698630136985,Very High,0-2 Years,30-40,Low Burden,Secondary / secondary special,Separated,House / apartment,Private service staff,315000.0,1350000.0,37125.0,4.285714285714286,0.11785714285714285,315000.0,9.0,4.0,5.0,2892984.66,4.0,2.0,1.0
448991,0,64.54246575342465,,High,,60-70,Low Burden,Secondary / secondary special,Widow,House / apartment,,202500.0,841500.0,24732.0,4.155555555555556,0.12213333333333333,202500.0,13.0,5.0,8.0,2554132.41,1.0,1.0,0.0
217918,0,62.93698630136986,,Low,,60-70,Very High Burden,Secondary / secondary special,Widow,House / apartment,,112500.0,526491.0,28179.0,4.67992,0.25048,112500.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
148723,0,59.09315068493151,39.153424657534245,Medium,20+ Years,50-60,Low Burden,Secondary / secondary special,Married,House / apartment,High skill tech staff,153000.0,405000.0,20250.0,2.6470588235294117,0.1323529411764706,76500.0,19.0,6.0,11.0,7927962.615,10.0,7.0,1.0
385842,0,32.084931506849315,12.646575342465754,Very Low,10-20 Years,30-40,High Burden,Higher education,Married,House / apartment,,90000.0,226422.0,17059.5,2.5158,0.18955,22500.0,7.0,3.0,4.0,3564882.0,2.0,1.0,0.0
167990,0,46.172602739726024,0.9561643835616438,Very High,0-2 Years,40-50,Very Low Burden,Secondary / secondary special,Civil marriage,House / apartment,,450000.0,1540305.0,44275.5,3.4229,0.09839,150000.0,1.0,0.0,1.0,3033000.0,1.0,1.0,0.0
230032,0,32.07397260273972,4.238356164383561,Low,2-5 Years,30-40,Very High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,112500.0,1138500.0,33417.0,10.12,0.29704,22500.0,14.0,2.0,12.0,2708266.5,6.0,4.0,1.0
295029,0,32.47397260273973,2.9643835616438357,Very Low,2-5 Years,30-40,Very High Burden,Secondary / secondary special,Married,House / apartment,Laborers,90000.0,1305000.0,38155.5,14.5,0.42395,45000.0,0.0,0.0,0.0,961704.0,4.0,3.0,0.0
344206,1,51.46849315068493,,Very Low,,50-60,High Burden,Lower secondary,Civil marriage,House / apartment,,67500.0,312768.0,13774.5,4.6336,0.20406666666666667,33750.0,2.0,2.0,0.0,815850.0,1.0,1.0,0.0
197045,0,28.27123287671233,6.323287671232877,Very Low,5-10 Years,20-30,Very High Burden,Secondary / secondary special,Married,House / apartment,Laborers,27000.0,269550.0,14751.0,9.983333333333333,0.5463333333333333,6750.0,2.0,1.0,1.0,248265.0,1.0,1.0,0.0
211319,0,35.131506849315066,6.435616438356164,Very High,5-10 Years,30-40,Very Low Burden,Higher education,Civil marriage,House / apartment,High skill tech staff,270000.0,355536.0,18283.5,1.3168,0.06771666666666666,90000.0,8.0,4.0,4.0,1102982.4,6.0,3.0,0.0
430302,0,32.26575342465753,10.021917808219179,High,10-20 Years,30-40,Very Low Burden,Secondary / secondary special,Married,With parents,High skill tech staff,193500.0,450000.0,16965.0,2.3255813953488373,0.08767441860465117,64500.0,3.0,0.0,3.0,1342677.015,2.0,2.0,0.0
328367,0,36.25753424657534,7.64931506849315,Very High,5-10 Years,30-40,Low Burden,Secondary / secondary special,Single / not married,Municipal apartment,High skill tech staff,292500.0,521280.0,31500.0,1.7821538461538462,0.1076923076923077,146250.0,3.0,2.0,1.0,1924501.5,3.0,2.0,0.0
219839,0,45.10958904109589,11.942465753424658,High,10-20 Years,40-50,Very Low Burden,Secondary / secondary special,Married,House / apartment,Laborers,225000.0,270000.0,13500.0,1.2,0.06,56250.0,2.0,1.0,1.0,252999.0,4.0,3.0,0.0
412579,0,24.002739726027396,2.7315068493150685,Low,2-5 Years,20-30,Very Low Burden,Incomplete higher,Single / not married,Rented apartment,Managers,112500.0,202500.0,10125.0,1.8,0.09,112500.0,0.0,0.0,0.0,961704.0,1.0,1.0,0.0
383715,0,46.463013698630135,10.706849315068494,Medium,10-20 Years,40-50,Moderate Burden,Secondary / secondary special,Married,House / apartment,Drivers,157500.0,481176.0,24696.0,3.055085714285714,0.1568,39375.0,5.0,3.0,2.0,688839.48,2.0,2.0,0.0
104782,0,54.71506849315068,,Very High,,50-60,Very Low Burden,Secondary / secondary special,Single / not married,House / apartment,,270000.0,932643.0,27400.5,3.4542333333333333,0.10148333333333333,270000.0,9.0,4.0,5.0,4625095.5,6.0,3.0,0.0
229363,0,54.964383561643835,11.002739726027396,Low,10-20 Years,50-60,High Burden,Higher education,Single / not married,House / apartment,Private service staff,135000.0,526491.0,28179.0,3.8999333333333333,0.20873333333333333,135000.0,3.0,1.0,2.0,290660.4,4.0,4.0,0.0
139453,0,56.11232876712329,,Very Low,,50-60,Very Low Burden,Secondary / secondary special,Widow,House / apartment,,67500.0,135000.0,6750.0,2.0,0.1,67500.0,0.0,0.0,0.0,961704.0,10.0,6.0,1.0
372647,0,48.58082191780822,9.432876712328767,High,5-10 Years,40-50,Moderate Burden,Secondary / secondary special,Married,House / apartment,Managers,202500.0,640080.0,31261.5,3.160888888888889,0.15437777777777778,101250.0,7.0,5.0,2.0,3096837.0,3.0,1.0,2.0
210854,0,45.71232876712329,1.643835616438356,Very High,0-2 Years,40-50,Very Low Burden,Secondary / secondary special,Civil marriage,House / apartment,Low-skill Laborers,247500.0,512338.5,24916.5,2.0700545454545454,0.10067272727272727,123750.0,4.0,1.0,3.0,866700.0,1.0,1.0,0.0
168624,0,30.26027397260274,10.035616438356165,Very Low,10-20 Years,30-40,High Burden,Higher education,Civil marriage,House / apartment,High skill tech staff,72000.0,297130.5,15556.5,4.1268125,0.2160625,24000.0,8.0,1.0,7.0,801484.02,3.0,3.0,0.0
117297,0,46.52602739726027,8.772602739726027,High,5-10 Years,40-50,Low Burden,Higher education,Married,House / apartment,,225000.0,1078200.0,31522.5,4.792,0.1401,112500.0,6.0,3.0,3.0,7004992.5,4.0,2.0,1.0
354447,0,51.00547945205479,0.30684931506849317,Medium,0-2 Years,50-60,Moderate Burden,Secondary / secondary special,Married,House / apartment,Sales staff,157500.0,824823.0,24246.0,5.236971428571429,0.15394285714285713,78750.0,4.0,0.0,4.0,424215.0,6.0,3.0,3.0
283247,0,64.57534246575342,,Very Low,,60-70,Very High Burden,Secondary / secondary special,Married,House / apartment,,40500.0,1436850.0,42142.5,35.477777777777774,1.0405555555555555,20250.0,4.0,1.0,3.0,625405.59,7.0,5.0,0.0
143460,0,36.71232876712329,1.7589041095890412,Very High,0-2 Years,30-40,Low Burden,Secondary / secondary special,Married,House / apartment,Cooking staff,337500.0,901813.5,35226.0,2.67204,0.10437333333333333,112500.0,13.0,8.0,5.0,13852672.2,10.0,4.0,4.0
237851,0,55.66575342465753,,Very Low,,50-60,High Burden,Secondary / secondary special,Civil marriage,House / apartment,,90000.0,239850.0,22194.0,2.665,0.2466,45000.0,1.0,0.0,1.0,4500.0,0.0,0.0,0.0
261003,0,32.66301369863014,9.12054794520548,Low,5-10 Years,30-40,High Burden,Secondary / secondary special,Married,House / apartment,Core staff,126000.0,450000.0,30073.5,3.5714285714285716,0.23867857142857143,42000.0,10.0,4.0,6.0,1648128.375,0.0,0.0,0.0
188474,1,43.59178082191781,9.167123287671233,High,5-10 Years,40-50,High Burden,Higher education,Single / not married,House / apartment,Laborers,225000.0,1546020.0,45202.5,6.8712,0.2009,225000.0,3.0,3.0,0.0,1442610.0,4.0,2.0,1.0
168451,0,53.843835616438355,,Very Low,,50-60,Very High Burden,Secondary / secondary special,Married,House / apartment,,45000.0,257391.0,20047.5,5.7198,0.4455,15000.0,2.0,1.0,1.0,1031535.0,3.0,2.0,0.0
312836,0,29.175342465753424,7.646575342465753,Very Low,5-10 Years,20-30,Moderate Burden,Secondary / secondary special,Single / not married,House / apartment,Laborers,90000.0,355536.0,14040.0,3.9504,0.156,90000.0,4.0,1.0,3.0,501502.86,1.0,1.0,0.0
161442,0,53.895890410958906,1.0410958904109588,Low,0-2 Years,50-60,Moderate Burden,Higher education,Single / not married,House / apartment,Cleaning staff,135000.0,810000.0,23814.0,6.0,0.1764,135000.0,3.0,1.0,2.0,1682820.0,6.0,5.0,0.0
232153,0,32.18082191780822,1.0575342465753426,Very High,0-2 Years,30-40,Very Low Burden,Secondary / secondary special,Married,House / apartment,Laborers,306000.0,808650.0,26217.0,2.6426470588235293,0.0856764705882353,153000.0,6.0,3.0,3.0,1680148.2149999999,2.0,2.0,0.0
339777,0,50.87945205479452,4.958904109589041,Very High,2-5 Years,50-60,Low Burden,Secondary / secondary special,Married,House / apartment,Managers,292500.0,1125000.0,33025.5,3.8461538461538463,0.1129076923076923,146250.0,6.0,2.0,4.0,3310007.31,5.0,5.0,0.0
270210,0,33.4986301369863,1.8986301369863015,High,0-2 Years,30-40,Moderate Burden,Secondary / secondary special,Married,House / apartment,Laborers,202500.0,533668.5,37273.5,2.6354,0.18406666666666666,50625.0,5.0,2.0,3.0,2131803.0,11.0,6.0,2.0
353206,0,63.441095890410956,2.0876712328767124,High,2-5 Years,60-70,Low Burden,Higher education,Married,House / apartment,Laborers,225000.0,545040.0,25537.5,2.4224,0.1135,112500.0,14.0,7.0,7.0,2357177.31,1.0,1.0,0.0
293788,0,58.391780821917806,5.098630136986301,Very Low,5-10 Years,50-60,Low Burden,Secondary / secondary special,Married,House / apartment,Laborers,54000.0,76410.0,7686.0,1.415,0.14233333333333334,27000.0,3.0,2.0,1.0,64796.22,4.0,3.0,1.0
451792,0,27.194520547945206,1.16986301369863,Medium,0-2 Years,20-30,Low Burden,Secondary / secondary special,Married,Rented apartment,Sales staff,157500.0,272520.0,18211.5,1.7302857142857142,0.11562857142857143,78750.0,4.0,2.0,2.0,671828.355,11.0,2.0,3.0
305085,0,59.68493150684932,1.0273972602739727,Very Low,0-2 Years,50-60,Very Low Burden,Secondary / secondary special,Single / not married,House / apartment,Drivers,90000.0,81000.0,9288.0,0.9,0.1032,90000.0,3.0,1.0,2.0,248463.0,4.0,2.0,0.0
163956,1,46.032876712328765,0.7780821917808219,Medium,0-2 Years,40-50,Very High Burden,Secondary / secondary special,Civil marriage,Municipal apartment,,157500.0,592560.0,40216.5,3.7622857142857145,0.25534285714285715,78750.0,0.0,0.0,0.0,961704.0,5.0,1.0,4.0
228963,0,35.827397260273976,0.3726027397260274,Very High,0-2 Years,30-40,Low Burden,Higher education,Married,House / apartment,Laborers,292500.0,857169.0,30496.5,2.9304923076923077,0.10426153846153846,146250.0,5.0,5.0,0.0,563022.0,2.0,1.0,1.0
258750,0,52.134246575342466,28.326027397260273,Medium,20+ Years,50-60,Very High Burden,Secondary / secondary special,Separated,House / apartment,High skill tech staff,148500.0,983299.5,38997.0,6.621545454545455,0.2626060606060606,148500.0,15.0,4.0,10.0,4425310.755,3.0,3.0,0.0
158043,0,43.4,21.172602739726027,Very High,20+ Years,40-50,Very Low Burden,Secondary / secondary special,Married,House / apartment,High skill tech staff,585000.0,1515415.5,39973.5,2.590453846153846,0.06833076923076924,292500.0,10.0,3.0,7.0,7040849.58,2.0,2.0,0.0
166304,0,35.441095890410956,0.39452054794520547,Very Low,0-2 Years,30-40,Very High Burden,Secondary / secondary special,Married,House / apartment,Core staff,67500.0,675000.0,21775.5,10.0,0.3226,33750.0,4.0,4.0,0.0,534780.0,5.0,3.0,0.0
395914,0,37.47123287671233,8.432876712328767,Low,5-10 Years,30-40,Very Low Burden,Secondary / secondary special,Separated,House / apartment,,130500.0,314055.0,13437.0,2.406551724137931,0.10296551724137931,130500.0,2.0,2.0,0.0,2782056.33,4.0,4.0,0.0
237427,0,29.09315068493151,1.8657534246575342,Very Low,0-2 Years,20-30,Very Low Burden,Secondary / secondary special,Married,House / apartment,Sales staff,99000.0,90000.0,5989.5,0.9090909090909091,0.0605,24750.0,1.0,0.0,1.0,1080000.0,1.0,1.0,0.0
380275,0,61.1972602739726,,Very Low,,60-70,Moderate Burden,Secondary / secondary special,Married,House / apartment,,90000.0,301500.0,14634.0,3.35,0.1626,45000.0,3.0,1.0,2.0,167728.5,7.0,4.0,2.0
370035,0,29.315068493150687,6.082191780821918,Medium,5-10 Years,20-30,High Burden,Higher education,Married,House / apartment,Core staff,157500.0,381528.0,30271.5,2.4224,0.1922,52500.0,1.0,1.0,0.0,270000.0,3.0,1.0,1.0
423331,1,42.23013698630137,16.28219178082192,High,10-20 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,,180000.0,675000.0,65889.0,3.75,0.36605,60000.0,5.0,1.0,4.0,1029622.5,2.0,2.0,0.0
242092,0,50.032876712328765,,Medium,,50-60,Low Burden,Higher education,Married,House / apartment,,148500.0,288873.0,18589.5,1.9452727272727273,0.12518181818181817,74250.0,11.0,2.0,9.0,4596621.48,3.0,3.0,0.0
197773,0,63.293150684931504,,Low,,60-70,High Burden,Secondary / secondary special,Married,House / apartment,,112500.0,411813.0,25015.5,3.66056,0.22236,56250.0,0.0,0.0,0.0,961704.0,2.0,1.0,0.0
411192,0,60.01917808219178,8.076712328767123,High,5-10 Years,60-70,High Burden,Secondary / secondary special,Married,House / apartment,Accountants,225000.0,472500.0,46863.0,2.1,0.20828,112500.0,0.0,0.0,0.0,961704.0,2.0,2.0,0.0
246044,1,37.863013698630134,1.6027397260273972,Medium,0-2 Years,30-40,High Burden,Secondary / secondary special,Married,House / apartment,Laborers,157500.0,497520.0,36184.5,3.158857142857143,0.22974285714285714,52500.0,1.0,1.0,0.0,172530.0,2.0,2.0,0.0
103341,0,41.56712328767123,23.54794520547945,Low,20+ Years,40-50,Very Low Burden,Secondary / secondary special,Married,House / apartment,Laborers,135000.0,339241.5,12312.0,2.5129,0.0912,45000.0,1.0,0.0,1.0,55228.5,8.0,7.0,0.0
106719,0,41.14794520547945,2.9452054794520546,High,2-5 Years,40-50,Low Burden,Secondary / secondary special,Married,House / apartment,Low-skill Laborers,225000.0,450000.0,30573.0,2.0,0.13588,112500.0,3.0,3.0,0.0,972240.66,7.0,3.0,3.0
137081,0,45.78082191780822,1.189041095890411,Very High,0-2 Years,40-50,High Burden,Secondary / secondary special,Married,House / apartment,Medicine staff,270000.0,1312110.0,55723.5,4.859666666666667,0.20638333333333334,90000.0,7.0,2.0,5.0,2845930.5,6.0,6.0,0.0
382349,0,45.4986301369863,7.167123287671233,Very Low,5-10 Years,40-50,Very High Burden,Secondary / secondary special,Married,House / apartment,Sales staff,94500.0,225000.0,26703.0,2.380952380952381,0.2825714285714286,47250.0,4.0,1.0,3.0,970141.5,8.0,5.0,1.0
